industria;nps;razones
banca;DETRACTOR;PORQUE HAY OTROS BANCOS QUE LA TASA ES UN POCO MENOS, EN ESTE CASO POR LA TASA, PORQUE CUANDO NOSOTROS TENEMOS TASAS MÁS BAJAS NOS CONVIENE POR LAS CUOTAS.
banca;DETRACTOR;PORQUE HAY ALGUNAS COSAS QUE NO ME GUSTA DE LA FINANCIERA, COMO POR EJEMPLO CUANDO PEDÍ LA TERCERA PRÉSTAMO ME ENFERMO DEL COVID Y DESPUÉS COMO QUE ME DIERON UN CASTIGO COMO DE SEIS MESES Y NO ME VOLVIERON A DAR EL CRÉDITO, NINGUNA EXPLICACIÓN ME DIO, SIMPLEMENTE QUE ME HABÍA DEMORADO YO LE DIJE QUE ESTABA MAL QUE ASÍ NO PODÍA TRABAJAR Y NO ME DIERON EL CRÉDITO DESPUÉS DE SEIS MESES.
banca;DETRACTOR;NO POR EL ANALISTA QUE TENGO SINO POR LA ATENCIÓN QUE BRINDAN EN VENTANILLA, EL CRONOGRAMA O EL VOUCHER DE PAGO DE CADA CUOTA QUE SE HACE NO TE DICE, CUANTO INTERÉS TE ESTÁN GENERANDO CUANDO PAGAS DOS TRES DÍAS RETRASADO, NO TE DICEN CUANTO DE INTERÉS TE COBRAN LA CUOTA AHÍ, NO ESTÁ NADA CLARO, DENTRO DE ESO MI CRONOGRAMA ES A DOCE MESES Y A MÍ ME HAN COBRADO, DEBO TODAVÍA UNA CUOTA PERO DOCE A DOCE SE SUPONE QUE EN EL VOUCHER CUANDO SALE, SALE CANCELADO, EL TEMA ME DICEN QUE ESTÁ MEJORANDO SISTEMA Y NO SÉ QUÉ MÁS, PORQUE LES DIGO EN VENTANILLA AQUÍ DONDE DICE SEÑORITA CUANTO DE INTERÉS ME COBRAN Y CUANTO ES MI CUOTA, AQUÍ ESTA SU CUOTA Y EL INTERÉS NO FIGURA, NO ENTIENDO ME ESTÁN COBRANDO ALGO PARECES UNA MÁQUINA, SERÁ ASÍ O ESTOY PAGANDO DE MÁS O NO SÉ PORQUE NO VEO LO QUE YO PAGO.
banca;DETRACTOR;PORQUE NO ME GUSTO, NO CUMPLEN LO QUE DICEN, UNA PROMOCIÓN, POR EJEMPLO, A MI ME DIJERON, LE VAMOS A DAR SI O SI, LE VAMOS A MANDAR TAL COSA Y AL FINAL NO ME MANDARON NADA, YA ME HA PASADO DOS VECES.
banca;DETRACTOR;LA REALIDAD ES QUE CASI TODO EN RELACIÓN CON LAS DEMÁS BANCAS EL INTERÉS ES UN POCO CARO Y CASI ES SIMILAR A TODAS, NO HAY MUCHA DIFERENCIA.
banca;DETRACTOR;NO HAY FACILIDADES DE PAGO SIMPLEMENTE QUE HAY QUE IR A LA MISMA AGENCIA, A LA MISMA TIENDA, OFICINA DE COMPARTAMOS PORQUE NO HAY OTRA, TIENES QUE ANDAR BUSCANDO UN KASNET PORQUE KASNET ESTÁ TODO CENTRALIZADO, KASNET APARTE NO ACEPTAN MÁS DE 2500 CREO.
banca;DETRACTOR;EN EL ÚLTIMO PRÉSTAMO, EN EL ÚLTIMO RETIRO ME OFRECIERON UNA TASA DE INTERÉS MÁS BAJA Y AL MOMENTO DE YO IR HACER EL CONTRATO DE FIRMAR EL INTERÉS ESTABA MÁS ALTO ENTONCES YO AL PREGUNTARLE A LA ANALISTA ELLA ME DIJO QUE HABÍA UNA ERROR PERO QUE FIRMARA Y AL SIGUIENTE MES IBA A CORREGIR Y LO CUAL ERA MENTIRA ENTONCES ES POR ESO POR LO QUE ME INCOMODA QUE NO CUMPLEN CON LO QUE OFRECEN.
banca;DETRACTOR;LA VERDAD ES QUE LOS INTERESES ESTÁN MUY ELEVADOS, ES CASI DEL 40 POR CIENTO MAS O MENOS, POR EJEMPLO, UN CRÉDITO DE DOS MIS SOLES EL INTERÉS ES MAS O MENOS DE 400 SOLES MAS O MENOS, UN POCO ELEVADO, LOS INTERESES SON UN POQUITO ALTOS.
banca;DETRACTOR;MUY CARO LOS INTERESES, MUY CARO PORQUE YA HABÍA SACADO EL PRÉSTAMO Y RESULTA QUE EN OTRAS ENTIDADES ESTÁ MÁS BARATO LAS CUOTAS, MUY CARO.
banca;DETRACTOR;PORQUE LE FALTA PERSONAL Y A VECES NO TIENE AGENTES PARA PODER PAGAR UNO EN MUCHAS LOCALIDADES, ASÍ SOLO TIENE CONVENIO CON BANCO DE LA NACIÓN Y BANCO DE LA NACIÓN ES UNA IDENTIDAD QUE ES MUY CONCURRIDA POR LA CIUDADANÍA Y TAMBIÉN ES IGUAL ES MUY HOSTIGOSA, MOROSOS Y LOS MEDIOS DE PAGA TAMBIÉN NO TIENEN COMO UN APLICATIVO PARA IR A PAGAR DIRECTAMENTE.
banca;DETRACTOR;"PORQUE HAY UN PEQUEÑO DETALLE NO, YO CUANDO VOY A PAGAR SIEMPRE HAY UNAS INMENSAS COLAS, YO CARGO, LLEVÓ PRÉSTAMO FUERTE; ENTONCES ME DEJAN EN LA CALLE Y CORRO EL RIESGO DE QUE YO PUEDA SER ASALTADA Y NO ME DEJAN ENTRAR HASTA QUE LA COLA AVANCE, ESO NO LO PUEDO RECOMENDAR A NADIE; POR, POR EL RESTO TODO OK, SOLAMENTE LA ATENCIÓN ANTES DE PAGAR A LA CAJA O ANTES DE ENTRAR AL BANCO ES UN POCO RIESGOSA Y APARTE QUE TIENE UN SOLO LOCAL, YO DE ACÁ VILLA SANTA MARÍA VOY HASTA, VOY HASTA VILLA SALVADOR, ESA ES MI PARTE INCONVENIENTE; EL RESTO ES TODO OK, MUY BIEN, ESO, ESO, ESO ES LO ÚNICO INCONVENIENTE QUE TENGO CON COMPARTAMOS ES LA ATENCIÓN, QUE TE DEJAN PARADO EN LA CALLE Y NO AVANZA LA COLA, DE REPENTE PORQUÉ TIENE MUCHOS CLIENTES, NO LO SÉ; LA ATENCIÓN EN EL MOMENTO DE, YO QUIERO PASAR Y EL, Y EL SEÑOR DE LA PUERTA NO QUIE"
banca;DETRACTOR;PORQUE ES MALA ATENCIÓN DONDE YO VIVO, ELLAS ESTÁN SENTADAS LAS PERSONAS QUE ESTÁN EN PLATAFORMA Y LAS QUE ESTÁN ATENDIENDO EN CAJA, SIEMPRE ES LO MISMO.
banca;DETRACTOR;PORQUE UNO VA HACER ALGUNAS CONSULTAS Y NO LE ATIENDEN BIEN Y ENCIMA NO LE  EXPLICAN BIEN Y AHORA LE DIGO ME PODRÍA EXPLICAR MEJOR, HAY CONSULTE, CONSULTE CON SU ANALISTA, A LA ANALISTA LE LLAMA USTED LA ANALISTA OTRA, LE DICE HAY NO LE ENTIENDO, O SEA NO LE ATIENDEN, ELLOS SON LOS QUE NOS TIENEN QUE ATENDER NOS TIENEN QUE ENTENDER, YO LE ESTOY HABLANDO UNA COSA QUE ES FÁCIL DE ENTENDER Y NO ME QUIEREN ENTENDER.
banca;DETRACTOR;RECIÉN ESTOY EMPEZANDO Y AÚN TODAVÍA NO CONOZCO A MIS ANALISTAS.
banca;DETRACTOR;PORQUE CONSIDERO QUE LA TASA DE INTERÉS ES ALGO ELEVADA A DIFERENCIA DE OTRAS ENTIDADES.
banca;DETRACTOR;NO ME ATIENDEN LAS SEÑORITAS QUE ESTÁN, LAS ANALISTAS NO QUIEREN SABER Y NO ME CONTESTAN LAS LLAMADAS Y NO ME QUIEREN DAR EL PRÉSTAMO YA TERMINÉ Y QUERÍA SACAR OTRO Y NO ME QUIEREN ATENDER, LA ATENCIÓN NO ES BUENA.
banca;DETRACTOR;POR SU TASA, HAY FINANCIERAS QUE LOS INTERESES SON MÁS BAJOS Y TE HACEN UN DESCUENTO CUANDO HACES UN ABONO AL CAPITAL TE HACEN UN DESCUENTO Y AQUÍ NO.
banca;DETRACTOR;SUS INTERESES SON MUY ALTOS CON LAS DEMÁS FINANCIERAS Y CUANDO HAY MORAS LAS COBRAN DEMASIADO POR DÍA.
banca;DETRACTOR;PORQUE LAS TASAS SON MUY ELEVADAS TODAVÍA.
banca;DETRACTOR;SON DEMASIADOS INTERESES, SI TE PRESTAN DOS MIL COBRAN SEISCIENTOS, SETECIENTOS SOLES, SI SUPUESTAMENTE ES UN PRÉSTAMO PARA QUE LA GENTE HUMILDE PUEDA TENER UN NEGOCIO, ENTONCES SE ESTÁ BENEFICIANDO EL BANCO, MAS NO LA PERSONA DEL PRÉSTAMO.
banca;DETRACTOR;PORQUE MUY ALTO INTERÉS, HAY OTROS QUE TE DAN MENOS.
banca;DETRACTOR;EL INTERÉS ES UN POCO DEMASIADO.
banca;DETRACTOR;PORQUE LOS INTERESES ESTÁN UN POQUITO ELEVADOS.
banca;DETRACTOR;YO SOY PUNTUAL EN MI PAGO, PERO ME DA COLERA A MI PORQUE CUANDO ESTOY EN EL GRUPO HASTA TE INSULTAN A OTRAS PERSONAS QUE NO PAGAN Y NO ES JUSTO, YO ME DEMORO UN DÍA O DOS DÍAS NO QUISIERA QUE ME INSULTEN, QUE SOY UNA CONCHUDA, MAL TRATO DAN, PERO YO VEO EN EL GRUPO, SEÑORA TAL, POR FAVOR, URGENTE, NO SEA CONCHUDA, QUE SIN VERGÜENZA, ESO NO ES MANERA DE COBRAR Y A MÍ NO ME GUSTAN ESAS COSAS, NO ME GUSTA ESE TRATO.
banca;DETRACTOR;LOS INTERESES SON MUY ELEVADOS.
banca;DETRACTOR;PORQUE LA TASA DE INTERÉS ES MUY ALTA.
banca;DETRACTOR;PORQUE LOS INTERESES SON DEMASIADO O SERÁ QUE ME HAN COBRADO A MÍ LA ASESORA DEMASIADO, NO SÉ, EL MONTO, POR ESO NO ESTOY SATISFECHA, QUE NOS TRATEN DE BAJAR LA TASA DE INTERÉS, AL MENOS YO HE SACADO INDIVIDUAL Y ES DEMASIADO ME ESTÁN COBRANDO, 397 ME COBRAN DE TRES MIL SOLES MENSUAL, EL PROBLEMA ES EN INDIVIDUAL, SAQUE EL MONTO INDIVIDUAL DE TRES MIL SOLES Y POR DIEZ NADA MÁS SAQUE Y ME ESTÁN COBRANDO EL MONTO DE 397 Y COMPARANDO CON OTRAS ENTIDADES ES DEMASIADO.
banca;DETRACTOR;LOS INTERESES SON MUY ALTOS.
banca;DETRACTOR;YO SOLICITE PARA QUE ME DIERAN UN CRÉDITO EN 6 MESES, ME DIJERON QUE EN 8, YO LO ACEPTE A 8 Y AL ÚLTIMO ME DIJERON QUE A 10 Y ESO NO COINCIDÍA CON LA PROGRAMACIÓN QUE YO TENÍA PARA HACER LOS PAGOS.
banca;DETRACTOR;ESTÁN COBRANDO UN POCO ALTO EL INTERÉS.
banca;DETRACTOR;CUANDO VOY A HACER LOS PAGOS A LAS AGENCIAS HAY UNAS COLAS, HAY UNA LENTITUD CON LOS QUE COBRAN, VEO QUE PARAN ENSEÑANDO A PERSONAS, HAY UNA PERSONA QUE ESTÁ APRENDIENDO, UNO VA A PAGAR Y DE INMEDIATO TIENE QUE SALIR PORQUE TIENE QUE LABORAR Y ESO ES UNA DEMORA, ESTOY INCONFORME EN ESE ASPECTO, YO SOY UN CLIENTE PUNTUAL Y QUIERO SACAR UN PEQUEÑO PRÉSTAMO Y SE DEMORAN CON FACILITARME ESE PRÉSTAMO, JUSTAMENTE HOY DÍA LLAMO A MI ANALISTA NO ME CONTESTA, LO LLAMO ME PONE A OTRO ANALISTA, AL OTRO ANALISTA LE COMENTO Y NADA, O SEA NO HAY SOLUCIÓN, O SEA YO NO ESTOY ROGANDO QUE ME DEN PLATA, SIMPLEMENTE TIENE QUE SER MÁS EFECTIVA SI SE PUEDE, SE PUEDE, SI NO SE PUEDE, NO SE PUEDE, ESE ES EL DETALLE.
banca;DETRACTOR;YO TENGO UN PRÉSTAMO CON COMPARTAMOS, DE UN PRÉSTAMO QUE TUVE ME HICIERON PAGAR UNA CUOTA QUE YO YA HABÍA PAGADO, TENÍA LOS VOUCHER, HE TENIDO TODAS LAS HOJAS Y ME DIJERON QUE NO Y TUVE QUE PAGAR UNA CUOTA QUE YO YA HABÍA PAGADO.
banca;DETRACTOR;PORQUE TENGO UNA INSATISFACCIÓN CON LA FINANCIERA COMPARTAMOS YO ERA UN CLIENTE LO CUAL YO SOLICITE UN PRÉSTAMO APARENTEMENTE SE ME ACEPTO SEGUIDAMENTE EN UN MOMENTO SE ME DIJO QUE NO, SE PUEDE DECIR PREVIO QUE PAGABA PUNTUALMENTE, ANTICIPADAMENTE, NO ENTIENDO PORQUE HAYAN TOMADO ESA DECISIÓN.
banca;DETRACTOR;EN GRUPAL LAS ASESORAS NO ESTÁN CAPACITADAS PARA DAR UNA BUENA ATENCIÓN.
banca;DETRACTOR;PORQUE ANTERIORMENTE YO FUI A PAGAR A COMPARTAMOS Y NO SE PORTARON TAN BIEN, NO TE ASESORAN, EN CAJA YO LE DIJE SI PODÍA PAGAR ADELANTADO, FUI A PAGAR DE DOS MESES PENSANDO QUE IBA A VER UN DESCUENTO DE UNO O DOS SOLES Y ME DIJERON QUE NO.
banca;DETRACTOR;ES PÉSIMA SU ATENCIÓN, EN CASO DE COBRANZA ES BIEN PÉSIMO, NO ME GUSTA DE VERDAD DESESPERA, TREMENDAS COLAS, ENTRAN A COBRAR POR GRUPO, ESO DEBERÍA DE TENER OTRA VENTANILLA, EL INDIVIDUAL DEBERÍA DE TENER OTRA VENTANILLA, DESCONTENTA SOBRE ESO.
banca;DETRACTOR;POR LAS TASAS DE INTERÉS SON MUY ELEVADAS A COMPARACIÓN DE OTRAS ENTIDADES FINANCIERAS.
banca;DETRACTOR;YO YA SOY CLIENTE DE COMPARTAMOS, SIN EMBARGO, A COMPARACIÓN DE OTRAS FINANCIERAS HAY DIFERENCIA EN EL PORCENTAJE DE INTERÉS, UN POCO MÁS ELEVADAS EN COMPARTAMOS QUE EN OTRAS ENTIDADES.
banca;DETRACTOR;PORQUE NO DAN MONTOS FUERTES, SON MONTOS DE 70 ASÍ NOMÁS, 50, 70, NO SON FUERTES.
banca;DETRACTOR;UNO TIENE LA NECESIDAD Y POR ESO ACUDE UNO A UNA ENTIDAD FINANCIERA, PERO SIN EMBARGO LAS ENTIDADES FINANCIERAS A PESAR DE QUE NO DEMUESTRAS DE REPENTE CAPACIDAD DE PAGO, CAPACIDAD DE RESPONSABILIDAD Y CUMPLIR CON TUS OBLIGACIONES, TE LLENAN EL MISMO SACO DE LOS DEMÁS Y CREAN UNA POLÍTICA DE COMO SE DICE, QUE ELLOS DECIDEN EL MONTO QUE UNO PUEDA PEDIR, EL CRÉDITO LO DECIDEN ELLOS, NO LO DECIDE EL CLIENTE, CONOZCO PERSONAS QUE SON PAGADORES ENTONCES ME DA PENA RECOMENDARLOS, PORQUE DE REPENTE PUEDEN SENTIRSE INCOMODOS, DE QUE NO PUEDEN ADQUIRIR EL PRODUCTO QUE DICE USTED, A VECES EN VEZ DE QUE SE PROMUEVA LA PRESTACIÓN DEL SERVICIO, A VECES NO TE DAN LA FACILIDAD Y YO PARA SER CLIENTE DE COMPARTAMOS PRIMERO HE PASADO POR DOS HASTA TRES AGENTES,   HASTA QUE AL FINAL VINO UN JOVEN Y ME DIO LA POSIBILIDAD DE INGRESAR A LA ENT
banca;DETRACTOR;NO ME DEJARON PAGAR TODO CUANDO TENÍA EL DINERO.
banca;DETRACTOR;PORQUE NO SABEN ATENDER LAS PERSONAS QUE ESTÁN ENCARGADAS DE LA ATENCIÓN AL CLIENTE, NO SABEN ATENDER, NO SABEN ATENDER, TIENEN UNA MANERA MUY DÉSPOTA DE ATENDER, NO SON CONSCIENTES DEL SERVICIO QUE DEBEN DE HACER AL CLIENTE, MENOS CUANDO ES UNA PERSONA ADULTA MAYOR, SOY UN ADULTO MAYOR, ESA PERSONA YO LE PEDÍ UN PERMISO QUE ME ATIENDA, NO ME QUISO ATENDER COMO DEBE DE SER, ME MANDO A OTRO LADO Y A OTRO LADO.
banca;DETRACTOR;PORQUE SUS INTERESES SON MUY ALTOS Y LA ATENCIÓN QUE HE TENIDO DE PARTE DE MI ASESORA, APARTE HE IDO A PEDIR UN REFINANCIAMIENTO EN EL CRÉDITO Y NO ME DIERON UNA SOLUCIÓN CONCRETA, EN ENERO, AL CUARTO MES YO QUERÍA LIQUIDAR MI CRÉDITO, YO LE COMENTE A MI ASESORA, SABE QUE, QUIERO LIQUIDARLO, YO QUIERO PAGAR TODO YA, O SEA A LA CUARTA CUOTA YA QUERÍA LIQUIDAR EL PRÉSTAMO QUE HICE, ENTONCES MI ASESORA ME DIJO QUE NO SE PUEDE, O SEA ME PUSO NEGATIVAS, ME DIJO QUE A PARTIR DEL SÉPTIMO MES, QUE VA A VER UNA PENALIDAD, DESDE AHÍ VI UN INCONVENIENTE, NO ME GUSTO LO QUE ME DIJO MI ASESORA, DE AHÍ HICE MI CUENTA Y ME DI CUENTA QUE LOS INTERESES SON DEMASIADO ALTOS, SE PODÍA LIQUIDAR, DE AHÍ VI MIS CUENTAS Y VI QUE LOS INTERESES SON MUY ALTOS, DE AHÍ VOLVÍ A LLAMAR A MI ASESORA PARA QUE ME HAGA, NO LE LIQUIDARE, PREFIERO AUMENTAR P
banca;DETRACTOR;PORQUE ME PARECE MUY ALTA LA TASA DE INTERÉS.
banca;DETRACTOR;NO ESTOY TAN CONTENTO PORQUE NO ME DIERON LA AMPLIACIÓN DE MI CRÉDITO CUANDO LO HE SOLICITADO.
banca;DETRACTOR;LOS INTERESES SON ALTOS UN POCO, PORQUE YO HE PREGUNTADO A OTRAS FINANCIERAS Y ES MÁS BAJO.
banca;DETRACTOR;PORQUE HAY FALTA DE COMUNICACIÓN POR PARTE DE LA COMPAÑÍA, EL INTERÉS, ME COBRAN UN POQUITO MUY ALTO.
banca;DETRACTOR;LOS HECHOS ESTÁN AHÍ EN EL SISTEMA, YO ESTABA SOLICITANDO UN PRÉSTAMO, SOLAMENTE PORQUE UN DÍA FUE FERIADO, EL MARTES HA SIDO FERIADO, EL DÍA PRIMERO ME TOCABA PAGAR UNA LETRA EN EL SCOTIABANK QUE ES UNA LETRA FUERTE, YO PAGO CERCA DE DIEZ MIL SOLES, NO LA PAGUE PORQUE ERA FERIADO, ENTONCES ESTABA SOLICITANDO A COMPARTAMOS UN CRÉDITO Y POR ESA LETRA QUE NO LA PAGUE, ME DIJO QUE NO, ME NEGÓ EL CRÉDITO, NO ME ATRASO PORQUE YO QUIERO, ESE DÍA ERA FERIADO, COMPARTAMOS LO TOMO COMO MORA.
banca;DETRACTOR;PORQUE LOS INTERESES ESTÁN MUY ALTOS, CUANDO SAQUÉ LO QUISE CANCELAR TODO Y ME QUERÍAN COBRAR TODO EL CAPITAL, EN OTROS BANCOS NO TE COBRAN EL INTERÉS, TE COBRAN MÍNIMO DE INTERESES.
banca;DETRACTOR;PORQUE LOS INTERESES SON DEMASIADO CAROS, LA TASA DE INTERÉS ES MUY AITA,
banca;DETRACTOR;PORQUE ES MUY MALA LA ATENCIÓN EN LA AGENCIA, EMPEZANDO CON EL ANALISTA QUE NO CONTESTA EL TELÉFONO, QUE ME CAMBIARAN DE ANALISTA PORQUE NO FUNCIONA, UNO LE LLAMA PARA VER SU CRÉDITO SI SE PUEDE PAGAR PASADA DE LA FECHA, SI PASA UNA INCONVENIENCIA PERO NO, NO CONTESTA.
banca;DETRACTOR;A VECES LOS INTERESES SON MÁS CAROS, QUE SON MUY ALTOS, HAY OTROS QUE ESTÁN COBRANDO UN 14 POR CIENTO, PERO COMPARTAMOS LOS INTERESES SON UN POCO MÁS ALTOS.
banca;DETRACTOR;PORQUE NO HAY MUCHA GARANTÍA, MUY CARO LOS INTERESES DE LOS PRÉSTAMOS, LA ATENCIÓN NO ES MUY BUENA, UNO VA A PAGAR LAS DEUDAS NO ATIENDEN RÁPIDO.
banca;DETRACTOR;LAS TASAS SON MUY ELEVADAS, ES MUY ALTO EL INTERÉS.
banca;DETRACTOR;EN LA TARIFA UN POQUITO ALTA ME PARECE Y LO SEGUNDO NO TUVE UNA BUENA EXPERIENCIA CON EL BANCO, NO SÉ QUÉ PERCANCE TUVE, ME TOCO UN DÍA PAGAR MI LETRA Y UN DÍA SÁBADO FUI PORQUE EL DOMINGO IBA SUMAR MÁS Y EL LUNES ME IBAN A COBRAR CON MORA, ENTONCES YO FUI PASANDO MEDIO DÍA Y ME DIJERON QUE NO, QUE YA SOLO ERA HASTA EL MEDIODÍA LA LETRA, IGUAL ME COBRARON UN POCO DE MORA, NO FUE MUCHO PERO ME COBRARON Y LE DIJE PERO EL DÍA TRAE 24 HORAS, NO SEÑORA, HASTA MEDIO DÍA NORMAL Y NO ME GUSTO, NO ME PARECE, ESO FUE EL PERCANCE, ME PARECE QUE ES UN POQUITO MÁS LO QUE COBRAN DE MÁS PUES, YO ERA CLIENTE DE CAJA DE QUIPA Y AHÍ ES MENOS EL INTERÉS.
banca;DETRACTOR;ES QUE BUENO, POR LO QUE YO HE TRABAJADO, COMO TRABAJO CON COMPARTAMOS LA TASA DE INTERÉS ES DEMASIADO ALTA PARA PODER INICIAR COMO PRIMERA VEZ, LA TASA DE INTERÉS PARA UNA PERSONA QUE ESTÁ EMPEZANDO A CREAR UN HISTORIAL ES DEMASIADO ALTA, ME GUSTARÍA QUE ESE DETALLE, ESA CIRCUNSTANCIA CAMBIE DE QUE LA TASA DE INTERÉS NO SEA TAN ALTA PARA UNA PERSONA QUE ESTÁ EMPEZANDO RECIÉN.
banca;DETRACTOR;PORQUE NO ESTOY SATISFECHA CON EL ANALISTA QUE LE TOCO A MI GRUPO PORQUE NO, NOS DA EL APOYO QUE NECESITAMOS, NI EN MI PERSONA, SIEMPRE HAY INCONVENIENTES, DE UN BUEN SERVICIO PARA QUE SUS CLIENTES ESTÉN SATISFECHOS Y DEN UNA CAPACITACIÓN ADECUADA PARA QUE NO ESTEMOS DESCONTENTOS.
banca;DETRACTOR;PORQUE A MI PARECER NO O SEA AHORITA CON TODO LO QUE ESTÁ PASANDO EN COMPARTAMOS PREFERIRÍA NO RECOMENDAR, PORQUE MUY RÁPIDO LLEGAN LAS CUOTAS PARA PAGAR NO, POR ESO LAS NUEVAS PERSONAS QUE SACAMOS UN MONTO MÁS O MENOS REGULAR EN CADA MES SUPONGAMOS NOSOTROS PAGAMOS COMO SEISCIENTOS Y TANTOS MEJOR DICHO AL MES, SE ESTÁ PAGANDO MIL Y TANTOS Y ES RÁPIDO LAS CUOTAS QUE LLEGAN PUES Y ESO A UNO DESANIMAN Y YA NO PROBABLEMENTE UNO A VECES NO QUIERE NI RENOVAR PORQUE RÁPIDO LLEGAN NO ES COMO PAGAR MENSUAL.
banca;DETRACTOR;PORQUE A VECES PROMETEN Y NO CUMPLEN, DICEN QUE TE REGALAN TAL COSA Y NO LO DAN NOSOTROS NO RECIBIMOS NINGÚN BENEFICIO DE COMPARTAMOS UN REGALITO NO NOS INCENTIVAN.
banca;DETRACTOR;PORQUE ES UN POCO ELEVADO DE LOS INTERESES, SE COBRA MÁS DE DIEZ POR CIENTO. LOS PAGOS SON MUY CORTOS CUANDO ES PARA PAGAR EN QUINCENA SE LLEGA MUY RÁPIDO.
banca;DETRACTOR;PORQUE NO TODO NO ME HA PARECIDO BIEN, LAS PERSONAS, LA ATENCIÓN, DESDE EL GUACHIMÁN NO ME GUSTA LA MANERA DE TRATAR A LAS PERSONAS, EN LA PUERTA HE TENIDO VARIOS ENFRENTAMIENTOS CON ÉL EN VARIAS OPORTUNIDADES.
banca;DETRACTOR;LOS INTERESES SON ALTOS PORQUE YO VEO QUE EN OTRO BANCO ES MENOS EL INTERÉS.
banca;DETRACTOR;UNO, PORQUE ESTE, MÁS QUE TODO POR EL TIEMPO, SE HACEN CAMPAÑAS DE 15, 14 DÍAS, PARA MUCHAS ES MUY DIFÍCIL DE CONSEGUIR EL MONTO, EN 15 DÍAS, OTRO ES PUES, POR LOS MESES QUE SE DAN LOS PRESTAMOS O LOS PRESTAMOS GRUPALES QUE SE DAN, SOLAMENTE POR CINCO MESES, POR CUATRO MESES, ENTONCES LA VERDAD A MUCHOS, ME INCLUYO, SE NOS HACE DIFÍCIL PAGAR EL CRÉDITO, OTRO, POR EJEMPLO EN CUANTO A LOS PRÉSTAMOS PERSONALES, SON MUY  LENTOS, MUCHOS REQUISITOS, CUANDO EN OTRAS FINANCIERAS, TE LA DAN, PUES ESTE, EN MENOS TIEMPO Y SIN TANTOS TRÁMITES ENGORROSOS, SOLAMENTE ESO, DE REPENTE USTEDES COMO COMPARTAMOS, PODRÍAN AMPLIAR, ESO DE 15, 14 DÍAS QUE TIENEN PARA PAGAR UN PRÉSTAMO GRUPAL, SE PODRÍA HACER MÁS HUMANO, SIN NECESIDAD DE ESTAR CALIFICANDO 4 O 5 CAMPAÑAS.
banca;DETRACTOR;LOS ASESORES TENDRÍAN QUE SER MÁS TOLERANTES Y COMPRENSIBLES.
banca;DETRACTOR;MIRE SEÑORITA YO HE IDO A LA AGENCIA, LOS CAJEROS MÁS LLEGAN A CONVERSAR QUE A ATENDER, SE DEMORAN UN MONTÓN, SE SUPONE QUE TODOS LOS QUE ESTAMOS AHÍ, ESTAMOS AHÍ EN COMPARTAMOS SOMOS PERSONAS QUE TRABAJAMOS, ENTONCES NUESTRO TIEMPO ES ORO, NO PODEMOS ESTAR HACIENDO COLAS AHÍ, UNA COLAZA, QUE NOS ATIENDEN CON SU PACIENCIA, NO HAY UN BUEN SERVICIO EN LAS OFICINAS DE, NO HAY UN BUEN SERVICIO DE, NOS ATIENDEN EN LOS CAJEROS, LA CAJA PUES NO, SE PONEN A CONVERSAR ENTRE ELLOS, EL OTRO DÍA SI YO NO LE DIGO, QUE ESTÁ COMIENDO, NO ME ATIENDEN, SIGUEN CONVERSANDO, A VER, SE HABRÁ DEMORADO CUANTO, DIEZ, DIEZ MINUTOS, OCHO MINUTOS.
banca;DETRACTOR;PORQUE LAS TASA DE INTERÉS, YO TENGO UN PRÉSTAMO Y EN MENOR TIEMPO Y SALES PAGANDO UN POCO MÁS DE LO QUE NOS DAN DE PRÉSTAMO, NOS DEBERÍAN DE DECIR DESDE UN PRINCIPIO, LAS TASA DE INTERÉS, USTEDES VAN A PAGAR TANTO EN TANTAS SEMANAS QUE SE VAN A PAGAR, NOSOTROS DECIMOS HAY QUE REDUCIR EL TIEMPO PARA PAGAR MENOS PERO NO, ES COMO SI FUERA UN PRÉSTAMO NORMAL O UN POCO MÁS.
banca;DETRACTOR;EN EL GRUPAL MI ASESORA NO NOS ATENDÍA BIEN TENÍA MALOS TRATOS CON NOSOTROS Y NO SOY LA ÚNICA.
banca;DETRACTOR;LA DEMORA DEL TRÁMITE, ME PIDEN UN MONTÓN DE REQUISITOS EN LO QUE TE EVALÚAN, TODA ESAS COSAS DEMORAN DEMASIADO HAY QUE REGRESAR, A VECES TENGO QUE PEDIR PERMISO EN EL TRABAJO, PIERDE TIEMPO, HABLO DEL SISTEMA PERO, SI NO HAY SISTEMA LAS HORAS QUEDA CORTO, HE TENIDO DIFICULTAD, POR EJEMPLO, CON LA MASCARILLA, CON LA VACUNA, A ESO ME REFIERO, HAY UN MONTÓN DE COSAS PORQUE A VECES TE PONEN TRABAS Y NO TE PERCATAS, FALTA ESTO, FALTA ESTO, DE LOS DEMÁS NO ME QUEJO.
banca;DETRACTOR;PORQUE EL PROBLEMA ES QUE LA ATENCIÓN NO ES MUCHA Y LOS INTERESES SON MUCHOS, DESDE QUE DICEN UNO Y SON OTROS, EL ANALISTA EL QUE LO RECOMIENDA, LA ANALISTA ES PÉSIMA, POR EL GRUPAL NO, POR EL PERSONAL, EL PERSONAL ES UN CHICO MUY BUENO NO TIENE MUCHA EXPERIENCIA PERO SE DEFIENDE ES DE LO MEJOR.
